cluster_id,product_code,description,cluster_size
cluster_558,164060,"RIBEYE 3/4 TAIL, CH, 6OZ",3
cluster_558,164141,"RIBEYE 3/4 TAIL, CH, 14OZ",3
cluster_291,17111490,"Ribeye Bnls, Mex Proboca",6
cluster_291,17131090,"Ribeye, Mex BonaPrime",6
cluster_291,17091590,"Ribeye, Mex Fertres",6
cluster_291,17111320,"Ribeye Bnls, 11/UP, Mex Gusi",6
cluster_291,17091320,"Ribeye Bnls, 9/UP, Mex Gusi",6
cluster_291,17111120,"Ribeye Bnls, 1X1 Mex Praderas",6
cluster_557,164142,"RIBEYE FRENCH, CH, 14OZ",6
cluster_557,164140,"RIBEYE, CH, 14OZ",6
cluster_557,164162,"RIBEYE FRENCH, CH, 16OZ",6
cluster_557,164182,"RIBEYE FRENCH, CH, 18OZ",6
cluster_557,164242,"RIBEYE FRENCH, CH, 24OZ",6
cluster_557,164202,"RIBEYE FRENCH, CH, 20OZ",6
cluster_556,163161,"RIBEYE FRENCH, CH, 16OZ, CREEKSTONE ANG",5
cluster_556,163127,"RIBEYE, CH, 16OZ, CREEKSTONE ANG",5
cluster_556,163181,"RIBEYE FRENCH, CH, 18OZ, CREEKSTONE ANG",5
cluster_556,163241,"RIBEYE FRENCH, CH, 24OZ, CREEKSTONE ANG",5
cluster_556,163141,"RIBEYE, CH, 14OZ, CREEKSTONE ANG",5
cluster_405,160008,"RIBEYE LIP ON, NR",17
cluster_405,164165,"RIBEYE LIP ON, CH, 16#DN",17
cluster_405,160019,"RIBEYE LIP ON, SEL",17
cluster_405,17119986,"Ribeye LipOn, (NR)",17
cluster_405,17112401,"Ribeye LipOn, US212 (Prime)",17
cluster_405,17193574,"Ribeye, Lip-On Heavy, S.B. IBP (Ch)",17
cluster_405,17111215,Ribeye Lip-On Bnls Creekstone (Sel),17
cluster_405,17091215,"Ribeye Lip On/Dn, Creekstone (Sel)",17
cluster_405,164025,"RIBEYE LIP ON, CH, #2",17
cluster_405,17123680,"Ribeye LipOn/11Up, Mex Sukarne",17
cluster_405,17123520,"Ribeye LipOn/11Up, Mex Bona Prime",17
cluster_405,17093574,"Ribeye Heavy, IBP (Ch)",17
cluster_405,17123810,"Ribeye LipOn/11Up, Mex FC Beef",17
cluster_405,17121000,"Ribeye LipOn/11Up, Mex Greater Omaha HAL",17
cluster_405,163112,"RIBEYE LIP ON HVY, CREEKSTONE ANG, 16UP",17
cluster_405,164145,"RIBEYE LIP ON HVY, CH, 14UP",17
cluster_405,17211020,"Ribeye LipOn No. 2, National",17
cluster_555,161101,"RIBEYE, PRIME, 10OZ",4
cluster_555,161081,"RIBEYE, PRIME, 8OZ",4
cluster_555,161181,"RIBEYE, PRIME, 18OZ",4
cluster_555,161161,"RIBEYE, PRIME, 16OZ",4
cluster_109,95402,Sabritas Doritos Nacho Chicos 60/62,4
cluster_109,95400,Sabritas Cheetos Bola Chicos 60/46g,4
cluster_109,95407,Sabritas Crujitos Chicos 60/46gr,4
cluster_109,95401,Sabritas Tostitos Salsa Verde 60/62,4
cluster_87,50PT23,SALAD THM CHKN SALAD 5# TUB,6
cluster_87,50PT24,SALAD THM SEAFOOD SALAD 5# TUB,6
cluster_87,50PT13,SALAD THM TUNA SALAD 5# TUB,6
cluster_87,50PT61,SALAD THM MACARONI 5# TUB,6
cluster_87,50PT63,SALAD THM RED POTATO 5# TUB,6
cluster_87,50PT15,SALAD THM EGG SALAD 5# TUB,6
cluster_112,30004,Salsa Habanera 12/1#,11
cluster_112,31214,Salsa habanero 12/1# DonPedro,11
cluster_112,31214,Salsa habanero 12/1# DonPedro,11
cluster_112,31502,Salsa roja 12/1# DonPedros,11
cluster_112,30001,Salsa roja del molcajete 12/1#,11
cluster_112,30003,Salsa Taquera 12/1#,11
cluster_112,31496,Salsa taquera 12/1#,11
cluster_112,30005,Salsa Tatemada 12/1#,11
cluster_112,32496,Salsa tatemada 12/1# DonPedros,11
cluster_112,31526,Salsa verde 12/1# DonPedros,11
cluster_112,30002,Salsa Verde de Molcajete 12/1#,11
cluster_116,9620178,SAUCE BALD-FIN 6/12-OZ PICCANTE,5
cluster_116,9620161,SAUCE BALD-FIN 6/12-OZ PICCATA,5
cluster_116,9620218,SAUCE BALD GIARDINIERA MAR 6/25-OZ,5
cluster_116,96202055,SAUCE BALD-FIN 6/12-OZ VESUVIO,5
cluster_116,9620154,SAUCE BALD-FIN 6/12-OZ MARSALA,5
cluster_110,91011,SAUCE BBQ BONNE CHERE 5-GAL PAIL,4
cluster_110,91020544,SAUCE BBQ OPEN PIT 5-GAL PAIL,4
cluster_110,91018,SAUCE BBQ SWT BABY RAY 5-GAL PAIL,4
cluster_110,91011504,SAUCE BBQ VIENNA 5-GAL PAIL,4
cluster_115,22090H1,SAUCE HOT 4/1 GAL,9
cluster_115,22080216,SAUCE HOT TAPATIO 24/4-oz,9
cluster_115,40171015,SAUCE CHIPOTLE 24/7oz SM,9
cluster_115,40171017,SAUCE CHIPOTLE W/ADOBO 24/7oz SM,9
cluster_115,90342011,SAUCE CHIPOTLE 24/7.5oz**,9
cluster_115,22089HS,SAUCE HOT CAJ CHEF 4/1 GAL,9
cluster_115,22081000,SAUCE HOT HUICHOL 24/6oz,9
cluster_115,40171020,SAUCE CHIPOTLE 6/#10 SM,9
cluster_115,22081010,SAUCE HOT HUICHOL 12/6oz,9
cluster_424,13925,SAUSAGE AMY-RET-z ANDOUILLE 75309,7
cluster_424,139461,SAUSAGE AMY-RET-z APPLE/GOU 75709,7
cluster_424,13976711,SAUSAGE AMY-RET-z APPLE/MAPL 76737,7
cluster_424,139161,SAUSAGE AMY-RET-z ITALIAN/P 75909,7
cluster_424,13968889,SAUSAGE AMY-RET-z RST/GAR/ASI 72737,7
cluster_424,13968873,SAUSAGE AMY-RET-z SUND/TOM/B 71609,7
cluster_424,13946A,SAUSAGE AMY 10#-z APL/MAP 75452,7
cluster_449,1043489,SAUSAGE PEO POL 5-1 10#,14
cluster_449,1043484,SAUSAGE POL PEO 10#-z,14
cluster_449,132879Z,SAUSAGE THM-z ITAL HOT 12/1#RET,14
cluster_449,1361421,SAUSAGE COM-z POL MAX SMK 4-1 2/5#,14
cluster_449,13964110,SAUSAGE COM-z FC-LNK ITAL/P&P 12/4P,14
cluster_449,14014,SAUSAGE PERD TRKY POL 5-1 2/6#-z,14
cluster_449,1361495,SAUSAGE COM-z FC-LNK JAL/CHED 12/4P,14
cluster_449,14025132,SAUSAGE VIEN POL 15454 5-1 SKL 10#-z,14
cluster_449,14023560,SAUSAGE MAK POL SPCY 5-1 SKL 10#,14
cluster_449,14025138,SAUSAGE REDH POL 5-1 10#,14
cluster_449,1361465,SAUSAGE COM-z SMK/JAL/CHS 4-1 2/5#,14
cluster_449,14023503,SAUSAGE VIEN POL MAX61326 20#,14
cluster_449,132878Z,SAUSAGE THM-z ITAL SWT 12/1#RET,14
cluster_449,132872Z,SAUSAGE THM-z BRAT 12/1#RET,14
cluster_429,97315740,"Sausage Cheddar Smkd, 14ct, Bar S 6/2.5#",5
cluster_429,97325740,"Sausage Classic Smkd, 14ct, Bar S 6/2.5#",5
cluster_429,97305740,"Sausage Hot Smkd, 14ct, Bar S (6/2.5#)",5
cluster_429,97135740,"Sausage Jal/Cheddar Smkd, Bar S (8/2#)",5
cluster_429,97295740,"Sausage Polish Smkd, 14ct, Bar S 6/2.5#",5
cluster_448,13968907,SAUSAGE DEV ITAL ROPE MILD 10#-z,17
cluster_448,13968903,SAUSAGE DEV ITAL ROPE MILD 5#-z,17
cluster_448,13968903,SAUSAGE DEV ITAL ROPE MILD 5#-z,17
cluster_448,13968984,SAUSAGE FAB ITAL ROPE HOT 10#-z,17
cluster_448,13968984,SAUSAGE FAB ITAL ROPE HOT 10#-z,17
cluster_448,13968982,SAUSAGE FAB ITAL ROPE HOT 5#,17
cluster_448,13968906,SAUSAGE FAB ITAL ROPE MILD 10#-z,17
cluster_448,13968906,SAUSAGE FAB ITAL ROPE MILD 10#-z,17
cluster_448,13968902,SAUSAGE FAB ITAL ROPE MILD 5#-z,17
cluster_448,139642,SAUSAGE GRE ITAL ROPE HOT 2/5#-z,17
cluster_448,13968985,SAUSAGE PEO ITAL ROPE HOT 10#,17
cluster_448,13968,SAUSAGE PEO ITAL ROPE MILD 10#,17
cluster_448,13991,SAUSAGE RAN ITAL ROPE HOT 5#,17
cluster_448,13981,SAUSAGE RAN ITAL ROPE MILD 10#,17
cluster_448,13989,SAUSAGE RAN ITAL ROPE MILD 5#,17
cluster_448,13964,SAUSAGE RAN-z ITAL ROPE HOT 10#,17
cluster_448,13981,SAUSAGE RAN ITAL ROPE MILD 10#,17
cluster_297,139122,SAUSAGE FONT ANDOU LINK 4-1 12#-z,5
cluster_297,139767,SAUSAGE FONT ITAL LINK SW-610 12#-z,5
cluster_297,13976F,SAUSAGE FONT ITAL ROPE MILD 12#-z,5
cluster_297,1397610,SAUSAGE FONT ITAL ROPE SWT-610 10#,5
cluster_297,13977F,SAUSAGE FONT POL SL.75 SLP500 10#,5
cluster_340,21234W,SHRIMP EZ PEEL 31-40 10/2#-z CEN,11
cluster_340,212011,SHRIMP FRESHW EZ PEEL 8-12 10/2#,11
cluster_340,21225,SHRIMP EZ PEEL 26-30 10/2#-z CEN,11
cluster_340,212163,SHRIMP BBQ EZ PEEL 16-20 10/2#-z,11
cluster_340,212161,SHRIMP BBQ EZ PEEL 13-15 10/2#-z,11
cluster_340,21201045,SHRIMP FRESHW EZ PEEL 6-8 10/2# CEN,11
cluster_340,21220,X,11
cluster_340,21201A,SHRIMP WHITE EZ PEEL 8-12 10/2#,11
cluster_340,21216,SHRIMP EZ PEEL 16-20 10/2#-z CEN,11
cluster_340,21232E1,SHRIMP EZ PEEL 21-25 10/2#-z CEN,11
cluster_340,21233S,SHRIMP EZ PEEL 41-50 10/2#-z CEN,11
cluster_323,15029984,"Short Loin 0x1, (Ch)",9
cluster_323,144012,"SHORT LOIN, 0+1, CH",9
cluster_323,15023574,"Short Loin 0x1, IBP (Ch)",9
cluster_323,15021120,"Short Loin, 0X1 Mex Praderas",9
cluster_323,15021004,"Short Loin 0x1, GreaterOmaha (CH)",9
cluster_323,15023576,"Short Loin 0x1, IBP (NR)",9
cluster_323,15021024,"Short Loin 0x1, National (Ch)",9
cluster_323,15023575,"Short Loin 0x1, IBP (Sel)",9
cluster_323,15021590,"Short Loin 0X1, Mex Fertres",9
cluster_535,164002,"SHORT RIBS, KOSHER, 4OZ",7
cluster_535,164123,"SHORT RIB KOSHER, 12OZ",7
cluster_535,164122,"SHORT RIB KOSHER, 2 BONE, 12OZ",7
cluster_535,164093,"SHORT RIBS KOSHER, 10OZ",7
cluster_535,164081,"SHORT RIBS KOSHER, 8OZ",7
cluster_535,164062,"SHORT RIBS KOSHER, 6OZ",7
cluster_535,164090,"SHORT RIBS KOSHER, 9OZ",7
cluster_304,16051374,"Short Rib Plate, EVP (Ch)",15
cluster_304,16051054,"Short Rib Plate, AFG (Ch)",15
cluster_304,16051144,"Short Rib Plate, WesternReserve (Ch)",15
cluster_304,16053746,"Short Rib Plate, Excel (NR)",15
cluster_304,16051056,"Short Rib Plate, AFG (NR)",15
cluster_304,16054544,"Short Rib Plate, 5 Star (Ch)",15
cluster_304,16053553,"Short Rib Plate, Heartland (Ch Angus)",15
cluster_304,16309986,"Short Rib Plate, (N/R)",15
cluster_304,13183574,"Short Rib Plate, IBP (Ch)",15
cluster_304,16051170,"Short Rib Plate, Demkota (N/R)",15
cluster_304,13185004,"Short Rib Plate, Black Canyon (Ch)",15
cluster_304,13181004,"Short Rib Plate, Greater Omaha (Ch)",15
cluster_304,16051216,"Short Rib Plate, Creekstone (NR)",15
cluster_304,13181024,"Short Rib Plate, National (Ch)",15
cluster_304,13185024,"Short Rib Plate, C. Hereford B. (Ch)",15
cluster_536,164001,"SHORT RIBS, BONELESS, 4OZ",6
cluster_536,160050,"SHORT RIBS, BONELESS, 5OZ",6
cluster_536,160101,"SHORT RIBS, BONELESS, 10OZ",6
cluster_536,160080,"SHORT RIBS, BONELESS, 8OZ",6
cluster_536,160060,"SHORT RIBS, BONELESS, 6OZ",6
cluster_536,160072,"SHORT RIBS, BONELESS, 7OZ",6
cluster_388,21224036,SHRIMP CKD T/ON 21-25 CEN-5/2#-z,42
cluster_388,2121312,SHRIMP P&D T/OFF 16-20 CEN-5/2#,42
cluster_388,74541269,"Shrimp, CPND T/ON 41-50ct, CenSea 10/1#",42
cluster_388,74431109,"Shrimp, RP&D T/OFF 26-30ct, 5/2",42
cluster_388,74551260,"Shrimp, Ckd T/ON 31-40ct, CenSea (5/2#)",42
cluster_388,21213,SHRIMP P&D T/ON 16-20 CEN-5/2#,42
cluster_388,116600001,"Shrimp, RP&D T/OFF 26-30ct, CenSea 5/2",42
cluster_388,74112009,"Shrimp, Ckd T/OFF 21-25ct, (5/2#)",42
cluster_388,74121269,"Shrimp, Ckd T/OFF 26-30ct, CenSea (5/2#)",42
cluster_388,21233C,SHRIMP P&D T/ON 41-50 CEN-5/2#,42
cluster_388,21234T,SHRIMP CKD T/ON 41-50 CEN-5/2#,42
cluster_388,74559989,"Shrimp, Ckd T/ON 31-40ct, (5/2#)",42
cluster_388,74481269,"Shrimp, RP&D T/ON 16-20ct, CenSea 5/2",42
cluster_388,74499989,"Shrimp, RP&D T/ON 26-30ct, 5/2",42
cluster_388,74129989,"Shrimp, Ckd T/OFF 26-30ct, (5/2#)",42
cluster_388,74439980,"Shrimp, RP&D T/OFF 31-40ct, 5/2",42
cluster_388,74511269,"Shrimp, CPND T/ON 16-20ct, CenSea (10/1)",42
cluster_388,74131269,"Shrimp, Ckd T/OFF 31-40ct, CenSea (5/2#)",42
cluster_388,21248,SHRIMP P&D T/ON 31-40 CEN-5/2#,42
cluster_388,74139989,"Shrimp, Ckd T/OFF 31-40ct, (5/2#)",42
cluster_388,74939980,"Shrimp, RP&D T/OFF 31-40ct, 6/5",42
cluster_388,212346,SHRIMP CKD T/OFF 51-60 CEN-5/2#-z,42
cluster_388,212341,SHRIMP CKD P&D T/OFF 41-50 CEN-5/2#,42
cluster_388,74449980,"Shrimp, RP&D T/OFF 21-25ct, 5/2",42
cluster_388,74191269,"Shrimp, Ckd T/ON 26-30ct, CenSea (10/1#)",42
cluster_388,21227000,SHRIMP P&D T/OFF 21-25 CEN-5/2#,42
cluster_388,74441269,"Shrimp, RP&D T/OFF 21-25ct, CenSea (5/2)",42
cluster_388,21249,SHRIMP P&D T/OFF 31-40 10# CEN,42
cluster_388,74644369,"Shrimp, RP&D T/OFF 51-60ct, Panamei 10/1",42
cluster_388,212349,SHRIMP CKD T/OFF 31-40 CEN-5/2#-z,42
cluster_388,74114360,"Shrimp, Ckd T/OFF 21-25ct, Panamei 5/2#",42
cluster_388,74454369,"Shrimp, RP&D T/ON 21-25ct, Panamei 5/2",42
cluster_388,74509980,"Shrimp, RP&D T/ON 13-15ct, 10/2",42
cluster_388,21224045,SHRIMP CKD T/ON 16-20 CEN-5/2#-z,42
cluster_388,74501269,"Shrimp, RP&D T/ON 31-40ct, CenSea 5/2",42
cluster_388,21224,SHRIMP CKD T/ON 26-30 CEN-5/2#-z,42
cluster_388,74149989,"Shrimp, CPND T/OFF 41-50ct, (10/1#)",42
cluster_388,74509981,"Shrimp, RP&D T/ON 16-20ct, 5/2",42
cluster_388,74459980,"Shrimp, RP&D T/ON 21-25ct, 5/2",42
cluster_388,74141269,"Shrimp, CPND T/OFF 41-50ct CenSea (5/2#)",42
cluster_388,21226999,SHRIMP P&D T/ON 21-25 CEN-5/2#,42
cluster_388,74121260,"Shrimp, CPND T/OFF 16-20ct, CenSea (5/2)",42
cluster_359,21245T,SHRIMP H/ON 40-50 10/4#-z,3
cluster_359,21245,SHRIMP H/ON 50-60 10/4#-z,3
cluster_359,21237,SHRIMP H/ON 60-70 10/4#-z,3
cluster_366,74091106,"Shrimp, Ckd Broken 100-200, Sea Cove 5/2",5
cluster_366,74054419,"Shrimp, Ckd Broken 20-40ct, Sea Cove 5/2",5
cluster_366,74064419,"Shrimp, Ckd Broken 40-60ct, Sea Cove 5/2",5
cluster_366,74084419,"Shrimp, Ckd Broken 60-90ct, Sea Cove 5/2",5
cluster_366,74084416,"Shrimp,Ckd Broken 60-90ct, Sea Cove,10/1",5
cluster_365,74059989,"Shrimp, Ckd Broken 20-40ct, (5/2#)",6
cluster_365,74051260,"Shrimp, Ckd Broken 20-40ct, Censea 5/2#",6
cluster_365,74051109,"Shrimp, Ckd Broken 40-60ct, (10/1#)",6
cluster_365,74061109,"Shrimp, Ckd Broken 40-60ct, (5/2#)",6
cluster_365,74071109,"Shrimp, Ckd Broken 60-90ct, (10/1#)",6
cluster_365,74081109,"Shrimp, Ckd Broken 60-90ct, (5/2#)",6
cluster_371,74504759,"Shrimp, RP&D T/ON 31-40ct, Hook B. 5/2",15
cluster_371,74554759,"Shrimp, Ckd T/ON 31-40ct, Hook & B 5/2#",15
cluster_371,74524759,"Shrimp, Ckd T/ON 16-20ct, Hook & B 5/2#",15
cluster_371,74564759,"Shrimp, Ckd T/ON 31-40ct, Hook & B 10/1#",15
cluster_371,74704759,"Shrimp, CPND T/ON 13-15ct, Hook & B 5/2#",15
cluster_371,74924759,"Shrimp, CPND T/OFF 16-20ct, Hook & B 5/2",15
cluster_371,74904759,"Shrimp, CPND T/OFF 13-15ct, Hook & B 5/2",15
cluster_371,74124759,"Shrimp, Ckd T/OFF 26-30ct, Hook & B 5/2#",15
cluster_371,74134759,"Shrimp, Ckd T/OFF 31-40ct, Hook & B 5/2#",15
cluster_371,74144759,"Shrimp, CPND T/OFF 41-50ct Hook & B 5/2#",15
cluster_371,74204759,"Shrimp, Ckd T/ON 26-30ct, Hook & B 5/2#",15
cluster_371,74114759,"Shrimp, Ckd T/ON 21-25ct, Hook & B 5/2#",15
cluster_371,74744759,"Shrimp, CPND T/ON 41-50ct, Hook & B 5/2#",15
cluster_371,74194759,"Shrimp, Ckd T/ON 26-30ct, Hook & B 10/1#",15
cluster_371,74464759,"Shrimp, RP&D T/ON 13-15ct, Hook B. 5/2",15
cluster_383,74184369,"Shrimp, CPT/ON 51-60ct, Panamei (5/2#)",3
cluster_383,74204369,"Shrimp, CPT/ON 26-30ct, Panamei (5/2#)",3
cluster_383,74174369,"Shrimp, CPT/ON 51-60ct, Panamei (10/1#)",3
cluster_381,74634369,"Shrimp, CPTO 71-90 Panamei (10/1#)",3
cluster_381,74544360,"Shrimp, CPTO 41-50 Panamei (10/1#)",3
cluster_381,74534360,"Shrimp, CPTO 71-90 Panamei (5/2#)",3
cluster_380,74434360,"Shrimp, Wht RPDTOFF 26-30ct, Panamei 5/2",4
cluster_380,74494360,"Shrimp, Wht RPDTO 26-30ct, Panamei (5/2)",4
cluster_380,74694360,"Shrimp, Wht RPDTO 26-30ct, Panamei 10/1#",4
cluster_380,74524369,"Shrimp, CPTO 16-20ct, Panamei (5/2#)",4
cluster_368,74335829,"Shrimp, CPTO 30-40ct, Sea Best (10/1#)",3
cluster_368,74875829,"Shrimp, CPTO, 41/50ct, Sea Best (10/1#)",3
cluster_368,74885829,"Shrimp, CPTO, 70/90ct, Sea Best (10/1#)",3
cluster_389,74279989,"Shrimp, EZ Pld 26-30ct, (10/2#)",10
cluster_389,74269989,"Shrimp, EZ Pld 26-30ct, (20/1#)",10
cluster_389,74271269,"Shrimp, EZ Pld 26-30ct, CenSea (10/2#)",10
cluster_389,74291269,"Shrimp, EZ Pld 31-40ct, CenSea (10/2#)",10
cluster_389,74299980,"Shrimp, EZ Pld 31-40ct, (10/2#)",10
cluster_389,74261269,"Shrimp, EZ Pld 26-30ct, CenSea (20/1#)",10
cluster_389,74242399,"Shrimp, EZ Pld 16-20ct, (10/2#)",10
cluster_389,74281260,"Shrimp, EZ Pld 31-40ct, CenSea (20/1#)",10
cluster_389,74259989,"Shrimp, EZ Pld 21-25ct (10/2#)",10
cluster_389,74241269,"Shrimp, EZ Pld 16-20ct, CenSea (10/2#)",10
cluster_370,74264759,"Shrimp, EZ Pld 26-30ct, Hook & B (20/1#)",4
cluster_370,74274759,"Shrimp, EZ Pld 26-30ct, Hook & B (10/2#)",4
cluster_370,74244759,"Shrimp, EZ Pld 16-20ct, Hook & B (10/2#)",4
cluster_370,74294759,"Shrimp, EZ Pld 31-40ct, Hook & B (10/2#)",4
cluster_390,74284360,"Shrimp, EZ Pld 31-40ct, Panamei (20/1#)",8
cluster_390,74304369,"Shrimp, EZ Pld 41-50ct, Panamei (20/1#)",8
cluster_390,74404369,"Shrimp, EZ Pld 41-50ct, Panamei (10/2#)",8
cluster_390,74294369,"Shrimp, EZ Pld 31-40ct, Panamei (10/2#)",8
cluster_390,74714369,"Shrimp, EZ Pld 51-60ct, Panamei (20/1#)",8
cluster_390,74264360,"Shrimp, EZ Pld 26-30ct, Panamei (20/1#)",8
cluster_390,74654369,"Shrimp, EZ Pld 21-25ct Panamei (20/1#)",8
cluster_390,74314369,"Shrimp, EZ Pld 51-60ct, Panamei (10/2#)",8
cluster_353,74334847,"Shrimp, Hd/ON 30-40ct, BLK Tropical 10/4",11
cluster_353,74334369,"Shrimp, Hd/ON 30-40ct, IQF Panamei (20#)",11
cluster_353,74335469,"Shrimp, Hd/ON 30-40ct, BLK Wonder 10/4#",11
cluster_353,74681387,"Shrimp, Hd/ON 30-40ct, BLK CieloSea 10/4",11
cluster_353,74334457,"Shrimp, Hd/ON 30-40ct, BLK Vanonis 10/4#",11
cluster_353,74331459,"Shrimp, Hd/ON 30-40ct, IQF MarYCielo 20#",11
cluster_353,74335689,"Shrimp, Hd/ON 30-40ct, BLK Talassa 10/4#",11
cluster_353,74335309,"Shrimp, Hd/ON 30-40ct, IQF Champmar 4/5#",11
cluster_353,74335529,"Shrimp, Hd/ON 30-40ct, BLK Pescanova 40#",11
cluster_353,74344369,"Shrimp, Hd/On 40-50ct, IQF Panamei (20#)",11
cluster_353,74361457,"Shrimp, Hd/On 60-70ct, IQF Vanonni (20#)",11
cluster_354,74349987,"Shrimp, Hd/On 40-50ct, BLOCK Ecuadr 10/4",4
cluster_354,74359989,"Shrimp, Hd/On 50-60ct, BLOCK Ecuadr 10/4",4
cluster_354,74339987,"Shrimp, Hd/ON 30-40ct, BLOCK (10/4#)",4
cluster_354,74361389,"Shrimp, Hd/On 60-70ct, BLOCK Ecuadr 10/4",4
cluster_210,15149984,"Sirloin Fat On Culotte, (Ch)",7
cluster_210,15141094,"Sirloin Fat On Culotte, B. Mountain (Ch)",7
cluster_210,15141004,"Sirloin Fat On Culotte, GO (Ch)",7
cluster_210,15141001,"Sirloin Fat On Culotte, GO (Prime)",7
cluster_210,15141050,"Sirloin Fat On Culotte, Heartland, Ch",7
cluster_210,15141014,"Sirloin Fat On Culotte, IBP (Ch)",7
cluster_210,15143332,"Sirloin Fat On Culotte, Upper Iowa (CAn)",7
cluster_211,140066,"SIRLOIN TOP BUTT ST, CC, CH, 6OZ",4
cluster_211,142061,"SIRLOIN TOP, CC, CH, 6OZ",4
cluster_211,141004,"SIRLOIN TOP, CC, PRIME",4
cluster_211,140056,"SIRLOIN TOP BUTT ST, CC, CH, 5OZ",4
cluster_460,15101164,"Top Sirloin Butt, Iowa Premium (Ch)",15
cluster_460,15101004,"Top Sirloin Butt  XT, GreaterOmaha (Ch)",15
cluster_460,144017,"SIRLOIN TOP BUTT, NR, CS LOT",15
cluster_460,15111004,"Top Sirloin Butt  XT, GreaterOmaha Heref",15
cluster_460,15109984,"Top Sirloin Butt XT, (Ch)",15
cluster_460,144007,"SIRLOIN TOP BUTT, CH, CS LOT",15
cluster_460,15111000,"Top Sirloin Butt  XT, GreaterOmaha (HALA",15
cluster_460,15101002,"Top Sirloin Butt  XT, GreaterOmaha (CAng",15
cluster_460,144008,"SIRLOIN TOP BUTT, CH",15
cluster_460,15101011,"Top Sirloin Butt  XT, IBP (Prime)",15
cluster_460,15103574,"Top Sirloin Butt XT, IBP (Ch)",15
cluster_460,15103694,"Top Sirloin Butt XT, Aurora (Ch)",15
cluster_460,15101012,"Top Sirloin Butt XT, IBP (CAngus)",15
cluster_460,15103334,"Top Sirloin Butt XT, Upper Iowa (Ch)",15
cluster_460,15101165,"Top Sirloin Butt XT, Iowa Premium (Sel)",15
cluster_438,40152080,"Skins (Machine), Pork Dekalb",5
cluster_438,40151060,"Skins (Machine), Pork Indiana",5
cluster_438,40152430,"Skins (Machine), Pork Peoria",5
cluster_438,40151330,"Skins (Machine), Pork, Hylife  (60#)",5
cluster_438,40151940,"Skins (Machine), Pork, Premium Iowa (60#",5
cluster_469,84105810,"Smoked Drummettes, Turkey Alex Deli",10
cluster_469,84125810,"Smoked Drums, Hen Turkey Alex Deli",10
cluster_469,83005810,"Smoked Drumsticks, Chicken Alex Deli",10
cluster_469,83009990,"Smoked Drumsticks, Chicken Moesle",10
cluster_469,84025810,"Smoked Drumsticks, Turkey Alex Deli",10
cluster_469,84029990,"Smoked Drumsticks, Turkey Moesle",10
cluster_469,207900001,"Smoked Drumsticks, Turkey Villari",10
cluster_469,41887400,Turkey  Drums Smoked,10
cluster_469,321001,"TURKEY DRUMS, SMOKED, BELMONT",10
cluster_469,321002,"TURKEY DRUMS, SMOKED, VILLARI",10
cluster_164,50060,Snow Crab Cluster 5-8 30#,7
cluster_164,50003,Snow Crab Cluster   8 up,7
cluster_164,77069983,"Snow Crab, Cluster 5/8oz, (30#)",7
cluster_164,77065133,"Snow Crab, Cluster 5/8oz, Captain D(30#)",7
cluster_164,77065643,"Snow Crab, Cluster 5/8oz, Ocean Ch (30#)",7
cluster_164,77065143,"Snow Crab, Cluster 5/8oz, Quinlan B. 30#",7
cluster_164,77131503,"Snow Crab, Cluster 5/8oz,SeaMazz (30#)",7
cluster_8,50512010,SQUASH GRN ZUCCHINI MED 20#,3
cluster_8,50512011,SQUASH YEL ZUC MED 20#,3
cluster_8,31930,Zucchini (M) 20#,3
cluster_459,15041090,"Strip Loin Bnls 0x1,  Mex Bona Prime",23
cluster_459,15041164,"Strip Loin Bnls 0x1, Iowa Premium (Ch)",23
cluster_459,141010,"STRIP LOINS, BNLS, 0+1, PRIME",23
cluster_459,15051004,"Strip Loin Bnls 0x1, GreaterOmaha (Ch) H",23
cluster_459,15045723,"Strip Loin Bnls 0x1, National A. B Ch_An",23
cluster_459,15043370,"Strip Loin Bnls 0x1, Mex Don Saul",23
cluster_459,15041076,"Strip Loin Bnls 12/Up 0x1, PaloDuro (NR)",23
cluster_459,15043334,"Strip Loin Bnls 0x1, Upper Iowa (Ch)",23
cluster_459,15041004,"Strip Loin Bnls 0x1, GreaterOmaha (Ch)",23
cluster_459,15041014,"Strip Loin Bnls 0x1, IBP (Ch)",23
cluster_459,15043794,"Strip Loin Bnls 0x1, Black Mountain (Ch)",23
cluster_459,15041056,"Strip Loin Bnls 0x1, AFG (AngusNR)",23
cluster_459,15043810,"Strip Loin Bnls 0x1, Mex FC Beef",23
cluster_459,15049984,"Strip Loin Bnls 0x1, (Ch)",23
cluster_459,15041590,"Strip Loin Bnls 0x1, Mex Fertres",23
cluster_459,15041120,"Strip Loin Bnls 0X1, Mex Praderas",23
cluster_459,15044640,"Strip Loin Bnls 0x1, Mex El Alba",23
cluster_459,15043575,"Strip Loin Bnls 0x1, IBP (Sel)",23
cluster_459,15041024,"Strip Loin Bnls 0x1, National (Ch)",23
cluster_459,15041214,"Strip Loin Bnls 0x1, Creekstone (Ch)",23
cluster_459,15043563,"Strip Loin Bnls 0x1, IBP Star Ranch (Ch_",23
cluster_459,15071004,"Strip Loin B/In 1x1, GreaterOmaha (Ch)",23
cluster_459,15041130,"Strip Loin Bnls 0x1, Mex SuKarne",23
cluster_574,141100,"STRIP STEAK NY, PRIME, 10OZ",5
